date,open,high,low,close,volume
2004-03-05,3126.125,3133.199,3100.924,3104.429,704054700
2004-03-08,3100.064,3108.933,3047.616,3050.684,787379900
2004-03-09,3049.228,3088.533,3043.047,3047.438,960258500
2004-03-10,3050.763,3127.05,3050.763,3126.398,885795100
2004-03-11,3131.892,3164.569,3116.44,3150.746,979062200
2004-03-12,3153.167,3164.045,3129.31,3156.095,856447000
2004-03-15,3160.116,3241.366,3159.746,3234.556,1536540900
2004-03-16,3245.467,3253.167,3223.761,3247.251,1201922100
2004-03-17,3249.83,3260.312,3220.997,3249.63,946871200
2004-03-18,3250.617,3266.063,3185.548,3191.214,1104351300
2004-03-19,3187.334,3242.651,3179.303,3241.965,941764200
2004-03-22,3245.441,3265.797,3231.813,3253.031,855566200
2004-03-23,3251.306,3251.569,3205.951,3228.94,938960600
2004-03-24,3227.017,3243.754,3201.035,3219.131,842605400
2004-03-25,3215.457,3243.862,3198.927,3218.443,753222800
2004-03-26,3219.889,3228.447,3196.748,3217.363,846967600
2004-03-29,3216.661,3225.842,3183.046,3185.996,839112500
2004-03-30,3183.079,3196.16,3162.39,3186.74,673538400
2004-03-31,3189.434,3222.492,3179.546,3213.476,716692900
2004-04-01,3216.99,3249.562,3213.306,3246.988,805426000
2004-04-02,3252.164,3272.97,3246.557,3266.302,974722800
2004-04-05,3269.343,3272.395,3229.194,3252.39,1074449100
2004-04-06,3251.741,3273.864,3228.195,3273.256,1022013400
2004-04-07,3275.424,3278.816,3258.114,3265.698,1026278400
2004-04-08,3263.843,3267.201,3243.655,3254.497,991196200
2004-04-09,3255.069,3266.293,3165.717,3176.625,1131126000
2004-04-12,3159.825,3173.999,3128.381,3157.983,824202800
2004-04-13,3159.598,3177.866,3130.824,3137.708,855532400
2004-04-14,3135.239,3139.18,3069.84,3101.992,848688100
2004-04-15,3100.533,3117.053,3062.377,3070.109,650042600
2004-04-16,3070.106,3104.605,3038.336,3104.031,765174800
2004-04-19,3107.114,3110.167,3054.286,3059.988,684595800
2004-04-20,3054.026,3066.182,3025.062,3041.018,621504600
2004-04-21,3041.003,3060.935,3003.827,3016.147,866440100
2004-04-22,3012.824,3038.314,2995.733,3029.585,677564400
2004-04-23,3021.353,3021.36,2977.542,2986.198,634199000
2004-04-26,2983.898,3003.532,2969.751,2991.852,481341100
2004-04-27,2993.949,3002.315,2949.777,2957.373,656503900
2004-04-28,2949.914,2961.217,2913.582,2944.413,656113300
2004-04-29,2941.846,2958.047,2889.107,2892.036,753749600
2004-04-30,2893.605,2923.829,2871.251,2912.808,750332500
2004-05-10,2919.155,2925.54,2828.31,2834.493,469183400
2004-05-11,2829.211,2855.596,2809.258,2849.153,405035600
2004-05-12,2848.724,2908.676,2842.551,2907.992,555439500
2004-05-13,2912.272,2913.118,2882.136,2895.664,388151700
2004-05-14,2893.509,2894.773,2825.811,2832.62,467179900
2004-05-17,2819.776,2835.607,2791.52,2795.672,456271700
2004-05-18,2789.365,2826.795,2760.558,2825.862,727717100
2004-05-19,2827.846,2855.155,2805.642,2824.462,675639600
2004-05-20,2823.842,2851.062,2800.534,2812.812,464132200
2004-05-21,2812.874,2834.471,2808.686,2831.985,436881900
2004-05-24,2833.28,2837.463,2810.962,2815.105,355061000
2004-05-25,2813.624,2814.423,2765.98,2769.317,417173600
2004-05-26,2763.772,2790.946,2751.919,2782.695,346387100
2004-05-27,2783.371,2844.617,2767.407,2837.988,644367100
2004-05-28,2839.566,2843.268,2814.91,2817.773,389892300
2004-05-31,2816.414,2831.997,2811.589,2828.687,324310600
2004-06-01,2825.468,2865.826,2824.705,2865.604,527794300
2004-06-02,2866.119,2867.231,2825.539,2833.48,506023800
2004-06-03,2829.375,2830.479,2788.13,2791.18,464424800
2004-06-04,2785.826,2806.013,2777.351,2790.549,489953500
2004-06-07,2784.489,2784.63,2737.266,2753.903,427579800
2004-06-08,2749.723,2757.315,2708.225,2715.134,525151300
2004-06-09,2711.687,2718.886,2659.923,2667.615,568065800
2004-06-10,2661.954,2692.103,2650.077,2672.037,503438700
2004-06-11,2680.29,2725.917,2671.242,2675.048,521133800
2004-06-14,2674.624,2674.624,2607.847,2621.779,506452900
2004-06-15,2616.169,2679.209,2610.096,2666.613,514598400
2004-06-16,2666.893,2711.694,2644.063,2682.487,628111900
2004-06-17,2680.831,2684.872,2619.734,2623.427,476920900
2004-06-18,2615.255,2615.264,2557.08,2585.512,556380800
2004-06-21,2574.601,2595.175,2560.167,2589.716,356062400
2004-06-22,2589.653,2629.445,2581.178,2615.51,456089900
2004-06-23,2612.962,2613.024,2576.062,2596.971,375463100
2004-06-24,2592.755,2607.012,2569.091,2571.731,419515200
2004-06-25,2567.797,2587.744,2526.228,2529.848,438770200
2004-06-28,2519.596,2525.274,2495.211,2506.468,392373100
2004-06-29,2506.359,2544.689,2484.734,2543.821,502583600
2004-06-30,2541.682,2556.385,2520.59,2528.439,431674700
2004-07-01,2525.65,2612.714,2524.498,2608.676,716578300
2004-07-02,2608.693,2628.72,2588.753,2615.407,541300300
2004-07-05,2613.37,2622.465,2594.975,2621.881,471978700
2004-07-06,2622.009,2661.919,2621.675,2631.856,628570100
2004-07-07,2629.114,2629.192,2599.267,2606.192,348070000
2004-07-08,2601.787,2617.445,2588.639,2616.751,345502300
2004-07-09,2615.909,2639.253,2600.176,2602.826,359047300
2004-07-12,2594.681,2594.681,2540.584,2547.61,398259900
2004-07-13,2542.332,2560.271,2530.521,2553.475,331007500
2004-07-14,2554.707,2571.789,2520.803,2562.09,483186300
2004-07-15,2563.945,2597.174,2554.444,2596.24,672687800
2004-07-16,2601.126,2664.291,2598.291,2657.694,1233658800
2004-07-19,2658.396,2680.287,2638.982,2664.376,706325900
2004-07-20,2661.855,2662.201,2632.536,2644.232,612112800
2004-07-21,2640.599,2651.949,2623.369,2643.58,440722200
2004-07-22,2642.322,2646.08,2562.52,2570.004,710038400
2004-07-23,2561.466,2581.377,2540.151,2579.979,618749000
2004-07-26,2568.56,2573.546,2533.608,2545.959,414816800
2004-07-27,2543.783,2558.828,2518.788,2539.705,454886800
2004-07-28,2542.223,2567.432,2512.388,2549.779,490954200
2004-07-29,2550.053,2584.878,2548.434,2584.825,574892100
2004-07-30,2587.594,2589.266,2546.78,2548.485,461021000
2004-08-02,2538.862,2544.832,2522.799,2529.421,318838400
2004-08-03,2525.329,2542.204,2508.487,2512.74,370373700
2004-08-04,2511.523,2619.902,2505.708,2587.99,992856100
2004-08-05,2582.895,2600.391,2548.166,2552.328,606466900
2004-08-06,2550.502,2576.894,2537.027,2554.384,481661100
2004-08-09,2550.466,2574.171,2540.964,2569.255,408768700
2004-08-10,2571.176,2586.914,2562.457,2583.867,371857100
2004-08-11,2584.477,2585.445,2545.608,2552.578,388259900
2004-08-12,2541.251,2541.251,2508.639,2529.319,405662100
2004-08-13,2516.526,2549.855,2509.944,2531.873,497108400
2004-08-16,2528.295,2539.894,2505.733,2512.024,386105300
2004-08-17,2510.799,2533.621,2496.548,2526.363,329619400
2004-08-18,2526.02,2551.418,2522.762,2524.943,413013900
2004-08-19,2523.988,2523.988,2482.313,2495.132,398566200
2004-08-20,2489.698,2510.271,2472.438,2497.107,404363900
2004-08-23,2492.5,2492.539,2454.273,2459.398,330308700
2004-08-24,2455.434,2492.671,2443.789,2485.916,420208300
2004-08-25,2485.551,2491.167,2469.871,2478.677,285163300
2004-08-26,2476.637,2481.154,2456.495,2469.607,284258000
2004-08-27,2468.372,2476.804,2434.602,2445.375,349650500
2004-08-30,2438.665,2445.638,2423.855,2440.176,270744500
2004-08-31,2482.039,2511.59,2461.023,2479.164,521385000
2004-09-01,2476.222,2476.301,2437.102,2439.213,303570200
2004-09-02,2434.796,2451.853,2407.752,2451.007,439813700
2004-09-03,2451.939,2458.788,2435.24,2446.19,288379900
2004-09-06,2443.957,2445.48,2425.965,2435.848,254455800
2004-09-07,2435.263,2444.365,2419.787,2439.489,260506500
2004-09-08,2437.893,2439.686,2400.482,2414.305,488789600
2004-09-09,2407.868,2407.934,2366.602,2370.428,421552600
2004-09-10,2364.706,2377.721,2346.221,2377.243,274780000
2004-09-13,2373.188,2373.188,2321.863,2324.026,304343500
2004-09-14,2334.962,2406.296,2334.962,2395.219,589185600
2004-09-15,2400.36,2528.166,2395.5,2493.353,1387486200
2004-09-16,2509.479,2535.168,2492.403,2522.847,1085626200
2004-09-17,2528.555,2606.635,2518.054,2605.687,1584318300
2004-09-20,2624.804,2699.838,2620.265,2699.486,2118487500
2004-09-21,2705.871,2709.828,2649.152,2675.203,1594676800
2004-09-22,2666.984,2683.267,2612.168,2621.089,1507562900
2004-09-23,2616.928,2712.423,2601.127,2712.001,1089534600
2004-09-24,2731.701,2773.615,2657.763,2659.113,2181050800
2004-09-27,2690.348,2717.106,2626.191,2641.582,1007992300
2004-09-28,2649.015,2664.386,2620.997,2656.291,724056300
2004-09-29,2658.309,2664.283,2622.957,2626.791,667512600
2004-09-30,2626.488,2632.27,2581.365,2591.0,674730000
2004-10-08,2588.808,2637.455,2546.035,2637.039,760006100
2004-10-11,2639.716,2664.014,2611.704,2618.486,1110970800
2004-10-12,2612.653,2614.806,2555.386,2561.917,888822900
2004-10-13,2558.739,2579.43,2536.82,2563.253,709623800
2004-10-14,2563.288,2565.666,2463.878,2468.521,849012200
2004-10-15,2459.541,2489.233,2437.789,2473.626,666336100
2004-10-18,2476.647,2494.852,2447.005,2480.64,489381100
2004-10-19,2489.081,2533.315,2480.661,2486.091,587180200
2004-10-20,2485.588,2485.588,2440.163,2475.722,566725900
2004-10-21,2477.06,2497.403,2432.052,2442.401,900383700
2004-10-22,2442.62,2485.255,2417.613,2480.395,905477200
2004-10-25,2498.086,2516.126,2444.535,2449.812,983150900
2004-10-26,2445.956,2474.535,2410.565,2474.287,943782200
2004-10-27,2476.485,2500.573,2448.338,2499.89,1129034400
2004-10-28,2501.738,2525.12,2487.707,2496.172,999645800
2004-10-29,2447.25,2484.713,2423.442,2452.728,950352700
2004-11-01,2447.155,2462.046,2422.859,2424.469,635838100
2004-11-02,2421.641,2427.17,2397.162,2418.935,558427900
2004-11-03,2424.858,2468.023,2420.053,2466.266,677740800
2004-11-04,2468.876,2486.408,2412.255,2418.441,732833300
2004-11-05,2428.6,2442.791,2408.629,2421.343,494031300
2004-11-08,2417.475,2429.912,2397.471,2424.483,339452600
2004-11-09,2425.101,2442.603,2415.476,2429.346,316180900
2004-11-10,2436.248,2535.175,2422.546,2522.633,1284867700
2004-11-11,2530.486,2569.466,2510.858,2512.523,1391019500
2004-11-12,2510.25,2535.526,2501.229,2521.833,796288000
2004-11-15,2526.227,2550.801,2524.933,2550.075,724050200
2004-11-16,2554.12,2561.101,2533.284,2550.434,704155800
2004-11-17,2549.337,2549.948,2512.334,2522.722,591708600
2004-11-18,2518.41,2542.042,2516.552,2541.676,512753000
2004-11-19,2545.783,2559.689,2533.316,2557.579,621665700
2004-11-22,2558.847,2571.336,2545.949,2562.229,714413700
2004-11-23,2564.512,2564.512,2532.995,2536.334,665189900
2004-11-24,2537.284,2557.477,2519.018,2521.343,751756200
2004-11-25,2520.376,2530.017,2504.463,2521.39,632762000
2004-11-26,2517.872,2527.613,2513.453,2515.536,445793500
2004-11-29,2511.775,2511.775,2482.62,2485.554,468170700
2004-11-30,2481.989,2496.12,2479.159,2490.285,436132500
2004-12-01,2490.484,2498.047,2478.995,2481.773,429681300
2004-12-02,2479.812,2480.999,2459.277,2476.577,593089800
2004-12-03,2476.535,2496.077,2475.587,2481.97,572593500
2004-12-06,2483.909,2497.629,2465.694,2490.103,486147500
2004-12-07,2490.634,2493.466,2461.628,2463.126,448042800
2004-12-08,2479.211,2491.791,2460.027,2466.21,378288800
2004-12-09,2466.735,2520.033,2448.278,2491.8,896432100
2004-12-10,2488.294,2496.35,2452.145,2453.373,572734600
2004-12-13,2442.959,2448.462,2423.729,2439.613,404174100
2004-12-14,2438.37,2451.218,2426.374,2432.64,437697000
2004-12-15,2433.457,2453.671,2409.438,2444.042,653852700
2004-12-16,2442.109,2457.684,2426.09,2433.842,513802200
2004-12-17,2430.623,2431.226,2402.982,2406.917,396009300
2004-12-20,2397.523,2397.523,2368.003,2373.853,446839700
2004-12-21,2373.758,2397.686,2363.319,2371.819,387017900
2004-12-22,2377.467,2432.642,2368.845,2432.361,755774700
2004-12-23,2434.775,2434.775,2386.628,2388.654,412073600
2004-12-24,2384.291,2405.648,2383.294,2393.543,379580700
2004-12-27,2393.135,2409.887,2377.986,2384.19,446170100
2004-12-28,2386.003,2391.774,2368.629,2382.427,419685300
2004-12-29,2381.657,2395.822,2364.446,2370.142,507428200
2004-12-30,2366.639,2380.574,2350.558,2369.496,501112300
2004-12-31,2372.857,2385.804,2357.106,2362.065,440831900
2005-01-04,2349.311,2349.311,2314.529,2321.295,523034800
2005-01-05,2318.164,2353.146,2311.845,2339.726,444909700
2005-01-06,2341.513,2343.42,2308.709,2315.207,419480700
2005-01-07,2314.777,2346.36,2306.964,2319.217,482455800
2005-01-10,2318.808,2342.971,2309.874,2342.971,379204400
2005-01-11,2343.771,2358.836,2337.754,2352.81,381987000
2005-01-12,2351.924,2352.086,2333.418,2350.554,288385400
2005-01-13,2348.412,2356.157,2340.18,2348.127,367104300
2005-01-14,2348.34,2374.835,2327.796,2330.38,530125700
2005-01-17,2308.675,2315.609,2275.264,2279.592,502199300
2005-01-18,2279.628,2297.966,2263.619,2297.297,523934700
2005-01-19,2296.184,2296.184,2273.748,2278.722,457965900
2005-01-20,2269.018,2271.871,2245.179,2255.255,534377700
2005-01-21,2250.295,2325.761,2228.476,2320.591,1029144400
2005-01-24,2365.72,2377.259,2326.736,2355.976,993199200
2005-01-25,2348.924,2354.104,2325.137,2353.025,640259300
2005-01-26,2350.826,2356.996,2329.536,2332.176,490452700
2005-01-27,2325.471,2328.836,2293.872,2296.136,477905100
2005-01-28,2290.884,2298.428,2275.74,2285.589,376096800
2005-01-31,2277.667,2277.667,2249.757,2254.026,424433900
2005-02-01,2250.593,2279.415,2248.762,2256.445,447340600
2005-02-02,2258.037,2377.415,2258.037,2377.105,1131249600
2005-02-03,2371.608,2395.423,2340.56,2344.165,1100051100
2005-02-04,2341.471,2416.215,2337.094,2406.437,1095742200
2005-02-16,2421.375,2444.304,2407.302,2420.574,820948100
2005-02-17,2421.894,2421.894,2387.449,2412.916,584842500
2005-02-18,2410.974,2413.07,2373.554,2374.879,546057200
2005-02-21,2377.142,2423.49,2377.142,2423.403,671027600
2005-02-22,2425.934,2474.952,2417.568,2468.108,1128583500
2005-02-23,2468.354,2469.134,2438.675,2455.997,1243547700
2005-02-24,2451.191,2461.733,2435.486,2459.258,947102400
2005-02-25,2462.483,2491.885,2460.958,2462.521,1156162600
2005-02-28,2461.288,2464.437,2428.626,2440.862,859492200
2005-03-01,2438.965,2447.301,2422.502,2432.608,617972100
2005-03-02,2432.505,2454.649,2396.994,2398.503,951277400
2005-03-03,2394.368,2416.26,2383.61,2413.999,582517900
2005-03-04,2414.187,2424.65,2399.469,2403.149,516180600
2005-03-07,2404.006,2419.54,2403.738,2415.714,490613600
2005-03-08,2424.619,2459.334,2421.085,2458.143,906941300
2005-03-09,2463.805,2471.595,2438.952,2449.019,1073938900
2005-03-10,2449.074,2449.074,2389.35,2395.275,897557800
2005-03-11,2393.101,2408.824,2384.3,2406.357,756106300
2005-03-14,2406.045,2439.848,2378.669,2416.62,927749000
2005-03-15,2416.529,2416.959,2369.394,2373.627,775806800
2005-03-16,2370.323,2371.665,2336.423,2350.409,661415800
2005-03-17,2351.018,2357.154,2328.249,2330.015,610216300
2005-03-18,2328.348,2339.117,2294.216,2301.118,621451600
2005-03-21,2298.728,2312.01,2289.853,2307.843,475871800
2005-03-22,2306.99,2308.099,2255.293,2264.496,721206900
2005-03-23,2260.109,2284.013,2239.717,2250.517,681095600
2005-03-24,2247.06,2266.666,2228.434,2265.232,589654700
2005-03-25,2264.129,2271.227,2250.152,2259.219,441425100
2005-03-28,2256.849,2257.352,2228.543,2256.584,402195000
2005-03-29,2256.03,2273.713,2242.681,2243.857,466325500
2005-03-30,2237.883,2237.883,2201.385,2202.288,567658300
2005-03-31,2193.772,2212.996,2180.938,2212.63,536369400
2005-04-01,2211.13,2322.846,2200.265,2293.921,1120440100
2005-04-04,2270.602,2282.948,2243.875,2253.837,733602500
2005-04-05,2248.882,2266.534,2231.344,2235.152,628686100
2005-04-06,2232.417,2286.358,2217.073,2275.338,888250600
2005-04-07,2280.52,2338.649,2274.341,2300.021,1317711500
2005-04-08,2299.822,2340.184,2285.878,2339.27,856858100
2005-04-11,2340.644,2350.024,2314.558,2322.478,951976900
2005-04-12,2317.654,2319.554,2283.095,2284.131,602868500
2005-04-13,2306.232,2351.843,2306.232,2337.314,1015550100
2005-04-14,2347.581,2351.217,2304.894,2307.079,785546700
2005-04-15,2296.851,2296.851,2270.413,2275.672,648321500
2005-04-18,2268.188,2269.73,2237.61,2248.391,564216400
2005-04-19,2246.115,2260.097,2236.294,2253.907,560206100
2005-04-20,2251.672,2251.672,2209.152,2220.746,531092900
2005-04-21,2214.923,2233.086,2194.322,2206.483,627379900
2005-04-22,2203.168,2221.6,2195.312,2205.29,646317600
2005-04-25,2200.995,2200.995,2165.171,2187.42,683150900
2005-04-26,2183.654,2209.27,2175.741,2201.306,704421500
2005-04-27,2200.759,2202.78,2173.211,2174.36,691528700
2005-04-28,2166.888,2218.15,2147.671,2208.543,890799600
2005-04-29,2206.475,2212.285,2182.741,2190.282,706755900
2005-05-09,2196.705,2204.511,2141.847,2141.847,537696000
2005-05-10,2134.616,2152.485,2106.727,2151.67,664482500
2005-05-11,2149.137,2162.021,2124.647,2128.184,552041400
2005-05-12,2123.853,2124.516,2085.096,2088.542,657814700
2005-05-13,2083.39,2122.755,2071.241,2095.192,734472500
2005-05-16,2089.83,2090.246,2053.241,2065.878,529848300
2005-05-17,2060.398,2097.593,2050.466,2080.648,567652200
2005-05-18,2081.535,2103.152,2059.405,2085.004,496911100
2005-05-19,2084.427,2097.677,2057.863,2088.698,560131900
2005-05-20,2086.378,2104.09,2076.232,2085.147,488032000
2005-05-23,2075.572,2075.572,2035.609,2038.325,475855200
2005-05-24,2031.577,2052.422,2014.532,2044.335,591851200
2005-05-25,2043.321,2062.53,2029.02,2043.783,429274900
2005-05-26,2042.113,2053.737,2011.681,2016.602,427114200
2005-05-27,2011.133,2034.894,1996.64,1999.157,531100100
2005-05-30,1994.415,2020.774,1981.308,2013.409,430435300
2005-05-31,2015.778,2034.483,2011.363,2016.603,464323100
2005-06-01,2014.693,2024.419,1975.924,1978.447,518807000
2005-06-02,1972.846,1974.391,1918.268,1931.693,651175400
2005-06-03,1926.177,1944.728,1909.084,1931.299,511755500
2005-06-06,1928.055,1977.406,1907.855,1977.226,576589100
2005-06-07,1981.913,2019.355,1966.473,1971.13,796246600
2005-06-08,2004.565,2138.454,1989.021,2131.83,2178122700
2005-06-09,2135.218,2181.348,2106.347,2149.657,2202616800
2005-06-10,2148.282,2148.282,2099.087,2112.077,1507494000
2005-06-13,2104.692,2114.398,2062.964,2097.918,991400400
2005-06-14,2103.496,2129.113,2075.224,2076.829,948899400
2005-06-15,2070.971,2072.874,2038.611,2042.416,744625200
2005-06-16,2040.984,2074.077,2031.33,2073.295,764455900
2005-06-17,2083.793,2094.934,2066.591,2079.598,1018310500
2005-06-20,2083.465,2137.123,2064.158,2136.439,1247596300
2005-06-21,2135.608,2135.608,2107.793,2111.392,801208500
2005-06-22,2105.799,2120.944,2099.395,2120.346,645685200
2005-06-23,2117.987,2127.789,2101.615,2103.077,556484600
2005-06-24,2097.409,2114.297,2091.573,2113.3,609455600
2005-06-27,2125.67,2160.607,2125.67,2151.725,1069082400
2005-06-28,2143.72,2143.72,2119.54,2124.873,653583100
2005-06-29,2136.176,2138.15,2114.392,2116.374,745391000
2005-06-30,2113.012,2113.012,2068.219,2074.473,717977800
2005-07-01,2067.071,2067.071,2030.865,2034.228,653429300
2005-07-04,2024.1,2027.869,1996.586,2026.532,580010300
2005-07-05,2018.429,2025.347,1997.215,2010.62,589448800
2005-07-06,2013.002,2020.385,1983.913,1992.413,468857600
2005-07-07,1989.78,2004.215,1982.993,1994.82,410328600
2005-07-08,1990.318,1990.318,1958.242,1962.352,488485600
2005-07-11,1979.137,2009.368,1947.321,1951.224,580968500
2005-07-12,1945.041,2026.384,1938.165,2019.636,1099110500
2005-07-13,2016.369,2020.667,1998.213,2006.542,672518600
2005-07-14,2001.78,2031.341,1997.49,2015.278,692870800
2005-07-15,2013.552,2024.776,1985.771,1993.703,636985000
2005-07-18,1988.044,1991.888,1969.58,1977.753,541122300
2005-07-19,1973.644,1993.592,1968.382,1982.506,518878500
2005-07-20,1981.882,2003.21,1973.705,1997.128,585534300
2005-07-21,1996.695,2002.212,1982.54,2001.999,582009100
2005-07-22,2011.651,2053.812,1999.068,2036.676,1526166200
2005-07-25,2033.137,2040.248,2025.063,2028.884,756554500
2005-07-26,2027.725,2083.417,2027.725,2074.043,1528644500
2005-07-27,2074.672,2111.144,2072.173,2110.423,1358382800
2005-07-28,2110.594,2124.118,2097.15,2102.755,1318436400
2005-07-29,2099.287,2106.934,2086.605,2096.695,960392000
2005-08-01,2095.749,2117.098,2091.515,2103.543,752499000
2005-08-02,2104.506,2127.201,2097.066,2127.121,890966200
2005-08-03,2130.031,2156.433,2126.323,2134.355,1531347500
2005-08-04,2129.843,2135.754,2118.79,2126.168,960933900
2005-08-05,2131.633,2176.633,2131.486,2176.216,1362308700
2005-08-08,2181.257,2196.919,2175.582,2184.018,1418783600
2005-08-09,2183.812,2197.841,2166.827,2196.836,1245650900
2005-08-10,2197.591,2218.773,2188.211,2218.595,1495790100
2005-08-11,2219.888,2248.088,2217.248,2247.24,1833073600
2005-08-12,2251.48,2262.079,2206.725,2219.463,1940500100
2005-08-15,2235.373,2267.603,2225.119,2266.995,1621419900
2005-08-16,2268.896,2278.019,2229.704,2241.237,1535630700
2005-08-17,2239.526,2258.726,2208.016,2258.226,1378548900
2005-08-18,2272.742,2277.652,2188.769,2193.375,2467762800
2005-08-19,2187.486,2209.769,2171.076,2198.524,1475520900
2005-08-22,2200.75,2221.269,2190.215,2216.376,1298923100
2005-08-23,2216.77,2216.77,2178.911,2198.227,1088655700
2005-08-24,2199.249,2229.315,2199.249,2218.69,1178959900
2005-08-25,2219.532,2226.436,2193.587,2215.911,1107451400
2005-08-26,2215.77,2216.464,2197.23,2211.095,1033366700
2005-08-29,2210.541,2211.108,2175.858,2183.13,1025925900
2005-08-30,2179.693,2191.449,2172.811,2177.355,827150200
2005-08-31,2177.968,2209.044,2170.677,2207.724,950390200
2005-09-01,2209.613,2248.052,2203.741,2246.015,1531367800
2005-09-02,2249.919,2254.809,2239.541,2253.092,1225854200
2005-09-05,2254.717,2264.111,2243.28,2260.731,1121026200
2005-09-06,2261.955,2266.092,2218.065,2221.566,1354142000
2005-09-07,2218.541,2257.934,2213.607,2257.153,1255752900
2005-09-08,2261.29,2271.427,2245.025,2261.569,1431128400
2005-09-09,2260.81,2273.118,2240.511,2249.229,1022378100
2005-09-12,2250.854,2257.307,2238.323,2248.399,743327800
2005-09-13,2247.69,2278.861,2244.293,2278.128,1061964100
2005-09-14,2281.878,2292.267,2272.398,2291.674,1299546200
2005-09-15,2292.602,2294.265,2282.847,2291.088,1103671200
2005-09-16,2291.237,2294.911,2279.35,2284.469,917179700
2005-09-19,2284.982,2295.131,2278.249,2293.971,980380200
2005-09-20,2295.223,2296.71,2265.449,2277.527,1263326400
2005-09-21,2276.521,2276.521,2233.735,2235.895,1351761900
2005-09-22,2231.636,2231.794,2168.436,2190.202,1257303600
2005-09-23,2186.471,2199.652,2170.473,2174.045,779920100
2005-09-26,2173.282,2181.865,2165.473,2176.267,619602500
2005-09-27,2176.193,2183.417,2140.965,2143.707,753477300
2005-09-28,2141.823,2158.473,2136.754,2143.025,582855400
2005-09-29,2145.006,2172.01,2145.006,2171.401,815763800
2005-09-30,2172.739,2177.841,2163.572,2173.847,582660000
2005-10-10,2172.259,2173.463,2148.54,2149.616,458577000
2005-10-11,2148.106,2179.093,2142.943,2178.911,506922400
2005-10-12,2179.141,2191.377,2170.378,2184.038,781197900
2005-10-13,2183.534,2189.422,2165.511,2166.504,740368100
2005-10-14,2165.728,2170.609,2132.148,2137.529,666120200
2005-10-17,2133.672,2134.327,2108.409,2121.162,713084200
2005-10-18,2120.44,2134.2,2115.846,2132.635,822100300
2005-10-19,2131.785,2147.05,2117.966,2122.117,767264300
2005-10-20,2119.474,2125.334,2098.737,2124.398,698678100
2005-10-21,2124.333,2140.037,2118.599,2131.964,760086100
2005-10-24,2133.188,2134.574,2115.045,2129.882,812736600
2005-10-25,2128.858,2128.858,2101.858,2104.241,757897300
2005-10-26,2099.426,2099.426,2053.089,2058.148,897790200
2005-10-27,2052.66,2065.483,2040.619,2056.822,838641300
2005-10-28,2056.172,2068.859,2021.198,2041.521,839025600
2005-10-31,2038.218,2068.083,2034.63,2062.37,745791300
2005-11-01,2060.241,2060.735,2028.932,2053.468,631050500
2005-11-02,2054.641,2082.694,2054.641,2075.743,880918600
2005-11-03,2075.24,2083.422,2048.221,2053.688,823808500
2005-11-04,2051.852,2062.661,2043.159,2062.42,598867100
2005-11-07,2061.492,2062.003,2041.468,2057.781,535344200
2005-11-08,2055.993,2071.867,2043.018,2069.94,674288100
2005-11-09,2070.321,2081.076,2063.704,2065.132,809851000
2005-11-10,2063.821,2063.821,2027.883,2030.783,729006000
2005-11-11,2027.209,2039.437,2016.501,2033.594,573816200
2005-11-14,2032.75,2033.121,2018.733,2027.812,389204700
2005-11-15,2027.316,2040.207,2009.235,2015.666,509462700
2005-11-16,2012.432,2030.776,1993.67,2030.392,592032800
2005-11-17,2029.542,2036.755,2019.887,2029.295,567525100
2005-11-18,2028.984,2085.365,2027.958,2074.505,1149985700
2005-11-21,2070.867,2078.065,2064.658,2073.64,753493200
2005-11-22,2073.514,2073.514,2039.532,2039.649,744649000
2005-11-23,2036.054,2058.336,2031.795,2056.573,715001800
2005-11-24,2054.712,2082.222,2052.989,2071.222,1065403200
2005-11-25,2070.912,2078.536,2061.434,2078.281,963407800
2005-11-28,2076.782,2087.125,2061.879,2069.004,718700700
2005-11-29,2066.001,2066.891,2044.574,2046.825,640172700
2005-11-30,2049.046,2055.858,2037.732,2055.082,587042600
2005-12-01,2054.492,2063.409,2045.924,2051.39,485388900
2005-12-02,2051.072,2059.293,2036.038,2045.786,588707500
2005-12-05,2043.135,2043.135,2019.998,2023.067,579550600
2005-12-06,2019.755,2042.829,2013.264,2039.58,668873800
2005-12-07,2039.462,2058.305,2036.688,2058.036,613412900
2005-12-08,2059.405,2068.784,2046.834,2055.263,596421200
2005-12-09,2054.872,2087.889,2049.132,2086.316,782360500
2005-12-12,2085.416,2090.385,2076.849,2084.249,601016100
2005-12-13,2082.999,2084.437,2064.684,2083.603,614525400
2005-12-14,2081.767,2102.682,2070.189,2098.461,856327600
2005-12-15,2098.752,2113.484,2093.571,2096.433,1015360600
2005-12-16,2095.271,2110.495,2091.44,2109.302,737280200
2005-12-19,2109.651,2116.871,2101.854,2112.961,661466900
2005-12-20,2112.673,2125.039,2106.07,2125.035,663177600
2005-12-21,2124.34,2135.055,2112.812,2115.864,655695700
2005-12-22,2113.628,2128.676,2110.254,2127.362,556694900
2005-12-23,2128.899,2143.531,2126.367,2143.437,735482900
2005-12-26,2144.674,2164.067,2143.379,2157.146,992510200
2005-12-27,2158.864,2159.498,2143.775,2150.93,829722500
2005-12-28,2150.57,2156.571,2141.185,2156.339,816892600
2005-12-29,2159.77,2184.313,2159.195,2184.236,1194633800
2005-12-30,2190.006,2192.257,2160.212,2166.779,1133039900
